Ligue,Équipe,Joueur,Nationalité,Poste,Taille,Poids,Âge,JIFF,Contrat,Lien Joueur,Saison,Matchs Joués,Titularisations,Essais,Points,Minutes
Top 14,Bordeaux,Gabriel BOHN,France,Centre,1.92 m,86 kg,18 ans,N/A,N/A,https://www.allrugby.com/joueurs/gabriel-bohn-18412.html,25/26,1,0%,0.0,0.0,20.0
Top 14,Bordeaux,Nicolas DEPOORTÈRE,France,Centre,1.96 m,94 kg,24 ans,2029.0,N/A,https://www.allrugby.com/joueurs/nicolas-depoortere-11299.html,25/26,32,56%,15.0,75.0,2149.0
Top 14,Bordeaux,Pablo UBERTI,France,Centre,1.83 m,87 kg,28 ans,2030.0,N/A,https://www.allrugby.com/joueurs/pablo-uberti-4664.html,25/26,19,126%,5.0,25.0,936.0
Top 14,Bordeaux,Rohan JANSE VAN RENSBURG,Afrique du sud,Centre,1.82 m,108 kg,32 ans,2028.0,N/A,https://www.allrugby.com/joueurs/rohan-janse-van-rensburg-5102.html,25/26,19,53%,0.0,0.0,439.0
Top 14,Bordeaux,Yoram MOEFANA,France,Centre,1.85 m,99 kg,26 ans,2028.0,N/A,https://www.allrugby.com/joueurs/yoram-moefana-7026.html,25/26,38,63%,2.0,10.0,1619.0
Top 14,Bordeaux,Arthur RETIÈRE,France,Ailier,1.74 m,75 kg,30 ans,2027.0,N/A,https://www.allrugby.com/joueurs/arthur-retiere-3527.html,25/26,36,17%,6.0,30.0,699.0
Top 14,Bordeaux,Damian PENAUD,France,Ailier,1.93 m,102 kg,29 ans,2028.0,N/A,https://www.allrugby.com/joueurs/damian-penaud-3565.html,25/26,17,194%,12.0,63.0,1280.0
Top 14,Bordeaux,Louis BIELLE-BIARREY,France,Ailier,1.81 m,86 kg,22 ans,2027.0,N/A,https://www.allrugby.com/joueurs/louis-bielle-biarrey-11774.html,25/26,29,110%,34.0,170.0,1372.0
Top 14,Bordeaux,Madosh TAMBWE,République démocratique du Congo,Ailier,1.91 m,91 kg,29 ans,2026.0,N/A,https://www.allrugby.com/joueurs/michael-tambwe-6795.html,25/26,16,69%,3.0,15.0,788.0
Top 14,Bordeaux,Salesi RAYASI,Nouvelle-Zélande,Ailier,1.96 m,100 kg,30 ans,2029.0,JOKER XV (8),https://www.allrugby.com/joueurs/salesi-rayasi-7471.html,25/26,16,175%,14.0,70.0,1745.0
Top 14,Bordeaux,Xan MOUSQUÈS,France,Ailier,1.79 m,84 kg,19 ans,2027.0,N/A,https://www.allrugby.com/joueurs/xan-mousques-16787.html,25/26,19,32%,3.0,15.0,1003.0
Top 14,Bordeaux,Romain BUROS,France,Arrière,1.91 m,95 kg,29 ans,2029.0,N/A,https://www.allrugby.com/joueurs/romain-buros-4151.html,25/26,23,91%,8.0,40.0,692.0
Top 14,Clermont,Cristian OJOVAN,Moldavie,Pilier,1.82 m,120 kg,28 ans,2029.0,N/A,https://www.allrugby.com/joueurs/cristian-ojovan-5550.html,25/26,33,55%,0.0,0.0,627.0
Top 14,Clermont,Etienne FALGOUX,France,Pilier,1.79 m,115 kg,34 ans,2027.0,N/A,https://www.allrugby.com/joueurs/etienne-falgoux-1969.html,25/26,16,19%,0.0,0.0,412.0
Top 14,Clermont,Giga TUTISANI,Géorgie,Pilier,1.85 m,117 kg,21 ans,2027.0,N/A,https://www.allrugby.com/joueurs/giga-tutisani-14801.html,25/26,5,40%,0.0,0.0,239.0
Top 14,Clermont,Giorgi AKHALADZE,Géorgie,Pilier,1.86 m,133 kg,26 ans,2030.0,N/A,https://www.allrugby.com/joueurs/giorgi-akhaladze-7305.html,25/26,18,167%,5.0,25.0,1081.0
Top 14,Clermont,Giorgi DZMANASHVILI,Géorgie,Pilier,1.91 m,124 kg,25 ans,2028.0,N/A,https://www.allrugby.com/joueurs/giorgi-dzmanashvili-14124.html,25/26,16,25%,1.0,5.0,546.0
Top 14,Clermont,Mathéo FRISACH,France,Pilier,1.92 m,123 kg,21 ans,2029.0,N/A,https://www.allrugby.com/joueurs/matheo-frisach-15389.html,25/26,11,73%,5.0,25.0,336.0
Top 14,Clermont,Nohem EZ ZAHOUANY,France,Pilier,-,-,19 ans,N/A,N/A,https://www.allrugby.com/joueurs/nohem-ez-zahouany-20641.html,25/26,1,0%,0.0,0.0,12.0
Top 14,Clermont,Régis MONTAGNE,France,Pilier,1.81 m,133 kg,25 ans,2028.0,N/A,https://www.allrugby.com/joueurs/regis-montagne-8869.html,25/26,20,40%,0.0,0.0,784.0
Top 14,Clermont,Sacha LOTRIAN,France,Pilier,1.85 m,103 kg,26 ans,2028.0,N/A,https://www.allrugby.com/joueurs/sacha-lotrian-7681.html,25/26,12,42%,3.0,15.0,670.0
Top 14,Clermont,Barnabé MASSA,France,Talonneur,1.83 m,108 kg,21 ans,2029.0,N/A,https://www.allrugby.com/joueurs/barnabe-massa-14198.html,25/26,20,105%,8.0,40.0,1475.0
Top 14,Clermont,Etienne FOURCADE,France,Talonneur,1.75 m,100 kg,30 ans,2029.0,N/A,https://www.allrugby.com/joueurs/etienne-fourcade-4381.html,25/26,34,24%,2.0,10.0,644.0
Top 14,Clermont,Seilala LAM,Samoa,Talonneur,1.78 m,111 kg,38 ans,2027.0,JOKER XV (8),https://www.allrugby.com/joueurs/seilala-lam-5092.html,25/26,4,0%,0.0,0.0,105.0
Top 14,Clermont,Tom BELKESSA,France,Talonneur,1.78 m,97 kg,20 ans,2026.0,N/A,https://www.allrugby.com/joueurs/tom-belkessa-15386.html,25/26,2,0%,0.0,0.0,26.0
Top 14,Clermont,Baptiste VESCHAMBRE,France,2ème ligne,2.01 m,114 kg,19 ans,2029.0,N/A,https://www.allrugby.com/joueurs/baptiste-veschambre-21575.html,25/26,13,100%,1.0,5.0,459.0
Top 14,Clermont,Léo MICHAUX,France,2ème ligne,1.98 m,130 kg,19 ans,2031.0,N/A,https://www.allrugby.com/joueurs/leo-michaux-21576.html,25/26,17,41%,0.0,0.0,863.0
Top 14,Clermont,Rob SIMMONS,Australie,2ème ligne,2.05 m,112 kg,36 ans,2026.0,N/A,https://www.allrugby.com/joueurs/rob-simmons-3880.html,25/26,20,80%,0.0,0.0,1632.0
Top 14,Clermont,Tevita RATUVA,Fidji,2ème ligne,2.00 m,126 kg,32 ans,2028.0,N/A,https://www.allrugby.com/joueurs/tevita-ratuva-6650.html,25/26,10,100%,2.0,10.0,873.0
Top 14,Clermont,Thibaud LANEN,France,2ème ligne,1.98 m,109 kg,29 ans,2028.0,N/A,https://www.allrugby.com/joueurs/thibaud-lanen-7764.html,25/26,18,94%,0.0,0.0,548.0
Top 14,Clermont,Thomas CEYTE,France,2ème ligne,1.95 m,119 kg,36 ans,2028.0,N/A,https://www.allrugby.com/joueurs/thomas-ceyte-3465.html,25/26,32,44%,2.0,10.0,1286.0
Top 14,Clermont,Anthime HEMERY,France,3ème ligne,1.86 m,106 kg,25 ans,2027.0,N/A,https://www.allrugby.com/joueurs/anthime-hemery-12328.html,25/26,33,48%,0.0,0.0,884.0
Top 14,Clermont,Antoine CHALUS,France,3ème ligne,1.81 m,103 kg,22 ans,2028.0,N/A,https://www.allrugby.com/joueurs/antoine-chalus-15384.html,25/26,1,100%,0.0,0.0,12.0
Top 14,Clermont,Killian TIXERONT,France,3ème ligne,1.94 m,109 kg,23 ans,2029.0,N/A,https://www.allrugby.com/joueurs/killian-tixeront-8041.html,25/26,40,63%,4.0,20.0,1173.0
Top 14,Clermont,Louis VERMEULEN,France,3ème ligne,-,-,17 ans,N/A,N/A,https://www.allrugby.com/joueurs/louis-vermeulen-22250.html,25/26,1,0%,0.0,0.0,14.0
Top 14,Clermont,Lucas DESSAIGNE,France,3ème ligne,1.89 m,99 kg,27 ans,2027.0,N/A,https://www.allrugby.com/joueurs/lucas-dessaigne-7955.html,25/26,10,70%,3.0,15.0,576.0
Top 14,Clermont,Marcos KREMER,Argentine,3ème ligne,1.91 m,114 kg,30 ans,2028.0,N/A,https://www.allrugby.com/joueurs/marcos-kremer-5577.html,25/26,16,169%,2.0,10.0,714.0
Top 14,Clermont,Pio MUARUA,Fidji,3ème ligne,1.86 m,128 kg,29 ans,2028.0,N/A,https://www.allrugby.com/joueurs/pio-muarua-4228.html,25/26,20,10%,2.0,10.0,428.0
Top 14,Clermont,Pita-Gus SOWAKULA,Fidji,3ème ligne,2.00 m,122 kg,32 ans,2027.0,N/A,https://www.allrugby.com/joueurs/pita-gus-sowakula-6846.html,25/26,17,76%,5.0,25.0,1358.0
Top 14,Clermont,Selevasio TOLOFUA,France,3ème ligne,1.81 m,121 kg,29 ans,2028.0,N/A,https://www.allrugby.com/joueurs/selevasio-tolofua-5069.html,25/26,25,32%,1.0,5.0,1459.0
Top 14,Clermont,Baptiste JAUNEAU,France,Mêlée,1.67 m,81 kg,22 ans,2028.0,N/A,https://www.allrugby.com/joueurs/baptiste-jauneau-10021.html,25/26,13,115%,7.0,35.0,1425.0
Top 14,Clermont,Lucas ZAMORA,France,Mêlée,1.74 m,85 kg,22 ans,2029.0,N/A,https://www.allrugby.com/joueurs/lucas-zamora-14167.html,25/26,26,27%,5.0,31.0,782.0
Top 14,Clermont,Niek DOORNENBAL,Pays-Bas,Mêlée,1.79 m,89 kg,20 ans,2028.0,N/A,https://www.allrugby.com/joueurs/niek-doornenbal-16807.html,25/26,3,0%,0.0,0.0,31.0
Top 14,Clermont,Sébastien BÉZY,France,Mêlée,1.74 m,75 kg,34 ans,2026.0,N/A,https://www.allrugby.com/joueurs/sebastien-bezy-1091.html,25/26,8,25%,2.0,10.0,229.0
Top 14,Clermont,Juan MARTÍN MONTILLA,Argentine,Ouverture,-,-,18 ans,N/A,N/A,https://www.allrugby.com/joueurs/-juan-segundo-martin-montilla-21603.html,25/26,3,0%,0.0,0.0,43.0
Top 14,Clermont,Harry PLUMMER,Nouvelle-Zélande,Ouverture,1.87 m,96 kg,27 ans,2028.0,N/A,https://www.allrugby.com/joueurs/harry-plummer-7546.html,25/26,17,194%,7.0,312.0,2102.0
Top 14,Clermont,Tom RAFFY,France,Ouverture,1.84 m,91 kg,21 ans,2026.0,N/A,https://www.allrugby.com/joueurs/tom-raffy-10862.html,25/26,10,10%,0.0,17.0,113.0
Top 14,Clermont,Alivereti LOALOA,Fidji,Centre,1.86 m,105 kg,24 ans,2028.0,N/A,https://www.allrugby.com/joueurs/alivereti-loaloa-7992.html,25/26,12,200%,3.0,15.0,2290.0
Top 14,Clermont,George MOALA,Tonga,Centre,1.91 m,110 kg,36 ans,2027.0,N/A,https://www.allrugby.com/joueurs/george-moala-4998.html,25/26,7,86%,4.0,20.0,471.0
Top 14,Clermont,Irae SIMONE,Nouvelle-Zélande,Centre,1.89 m,109 kg,32 ans,2027.0,N/A,https://www.allrugby.com/joueurs/irae-simone-6915.html,25/26,25,20%,2.0,10.0,893.0
Top 14,Clermont,Léon DARRICARRÈRE,France,Centre,1.84 m,101 kg,22 ans,2027.0,N/A,https://www.allrugby.com/joueurs/leon-darricarrere-11217.html,25/26,23,52%,5.0,25.0,1694.0
Top 14,Clermont,Pierre FOUYSSAC,France,Centre,1.91 m,112 kg,31 ans,2026.0,N/A,https://www.allrugby.com/joueurs/pierre-fouyssac-3530.html,25/26,2,100%,0.0,0.0,192.0
Top 14,Clermont,Timéo FRIER,France,Centre,1.89 m,90 kg,18 ans,2029.0,N/A,https://www.allrugby.com/joueurs/timeo-frier-20642.html,25/26,11,55%,1.0,5.0,478.0
Top 14,Clermont,Alivereti RAKA,Fidji,Ailier,1.87 m,102 kg,32 ans,2029.0,N/A,https://www.allrugby.com/joueurs/alivereti-raka-3567.html,25/26,6,167%,6.0,30.0,1075.0
Top 14,Clermont,Bautista DELGUY,Argentine,Ailier,1.78 m,88 kg,29 ans,2029.0,N/A,https://www.allrugby.com/joueurs/bautista-delguy-6149.html,25/26,21,157%,7.0,35.0,2765.0
Top 14,Clermont,Joris JURAND,France,Ailier,1.91 m,111 kg,29 ans,2027.0,N/A,https://www.allrugby.com/joueurs/joris-jurand-7299.html,25/26,15,93%,7.0,35.0,926.0
Top 14,Clermont,Lucas TAUZIN,France,Ailier,1.86 m,101 kg,28 ans,2027.0,N/A,https://www.allrugby.com/joueurs/lucas-tauzin-4384.html,25/26,12,83%,1.0,5.0,399.0
Top 14,Clermont,Yérim FALL,France,Ailier,1.79 m,89 kg,23 ans,2027.0,N/A,https://www.allrugby.com/joueurs/yerim-fall-13746.html,25/26,4,125%,2.0,10.0,827.0
Top 14,Clermont,Alex NEWSOME,Australie,Arrière,1.89 m,96 kg,31 ans,2026.0,N/A,https://www.allrugby.com/joueurs/alex-newsome-6732.html,25/26,22,73%,5.0,25.0,884.0
Top 14,Clermont,Axel GUILLAUD,France,Arrière,1.93 m,89 kg,19 ans,2027.0,N/A,https://www.allrugby.com/joueurs/axel-guillaud-17502.html,25/26,11,100%,3.0,15.0,545.0
Top 14,Clermont,Kylan HAMDAOUI,France,Arrière,1.81 m,94 kg,32 ans,2028.0,N/A,https://www.allrugby.com/joueurs/kylan-hamdaoui-2454.html,25/26,23,43%,7.0,35.0,1932.0
Top 14,Lyon,Avé MAALO,Nouvelle-Zélande,Pilier,1.90 m,144 kg,24 ans,N/A,N/A,https://www.allrugby.com/joueurs/ave-maalo-17310.html,25/26,9,0%,1.0,5.0,111.0
Top 14,Lyon,Cedate GOMES SA,Portugal,Pilier,1.80 m,110 kg,31 ans,2027.0,N/A,https://www.allrugby.com/joueurs/cedate-gomes-sa-3431.html,25/26,14,50%,0.0,0.0,495.0
Top 14,Lyon,Hamza KAABÈCHE,France,Pilier,1.92 m,119 kg,28 ans,2028.0,N/A,https://www.allrugby.com/joueurs/hamza-kaabeche-4679.html,25/26,8,113%,0.0,0.0,460.0
Top 14,Lyon,Irakli APTSIAURI,Géorgie,Pilier,1.86 m,127 kg,24 ans,2030.0,N/A,https://www.allrugby.com/joueurs/irakli-aptsiauri-11938.html,25/26,18,94%,3.0,15.0,847.0
Top 14,Lyon,Jérôme REY,France,Pilier,1.88 m,129 kg,32 ans,2029.0,N/A,https://www.allrugby.com/joueurs/jerome-rey-5131.html,25/26,27,33%,0.0,0.0,957.0
Top 14,Lyon,Thomas MOUKORO,France,Pilier,1.85 m,124 kg,24 ans,2027.0,N/A,https://www.allrugby.com/joueurs/thomas-moukoro-11047.html,25/26,18,39%,8.0,40.0,739.0
Top 14,Lyon,Camille CHAT,France,Talonneur,1.78 m,102 kg,29 ans,2029.0,N/A,https://www.allrugby.com/joueurs/camille-chat-2559.html,25/26,27,48%,2.0,10.0,1141.0
Top 14,Lyon,Guillaume MARCHAND,France,Talonneur,1.85 m,107 kg,28 ans,2028.0,N/A,https://www.allrugby.com/joueurs/guillaume-marchand-5553.html,25/26,23,48%,2.0,10.0,966.0
Top 14,Lyon,Mathis SARRAGALLET,France,Talonneur,1.77 m,112 kg,24 ans,2028.0,N/A,https://www.allrugby.com/joueurs/mathis-sarragallet-7342.html,25/26,14,36%,1.0,5.0,574.0
Top 14,Lyon,Thomas MARCELINE,France,Talonneur,1.79 m,109 kg,21 ans,2028.0,N/A,https://www.allrugby.com/joueurs/thomas-marceline-17046.html,25/26,8,0%,2.0,10.0,209.0
Top 14,Lyon,Bartholomé SANSON,France,2ème ligne,2.02 m,101 kg,21 ans,2029.0,N/A,https://www.allrugby.com/joueurs/bartholome-sanson-18719.html,25/26,2,50%,2.0,10.0,104.0
Top 14,Lyon,Félix LAMBEY,France,2ème ligne,1.97 m,109 kg,32 ans,2028.0,N/A,https://www.allrugby.com/joueurs/felix-lambey-2545.html,25/26,22,45%,0.0,0.0,492.0
Top 14,Lyon,Janse ROUX,Afrique du sud,2ème ligne,2.00 m,121 kg,30 ans,2028.0,N/A,https://www.allrugby.com/joueurs/janse-roux-5543.html,25/26,17,53%,2.0,10.0,1315.0
Top 14,Lyon,Killian GÉRACI,France,2ème ligne,2.05 m,123 kg,26 ans,2027.0,N/A,https://www.allrugby.com/joueurs/killian-geraci-5314.html,25/26,11,91%,2.0,10.0,317.0
Top 14,Lyon,Mickaël GUILLARD,France,2ème ligne,1.98 m,122 kg,25 ans,2030.0,N/A,https://www.allrugby.com/joueurs/mickael--guillard-7749.html,25/26,21,100%,2.0,10.0,1053.0
Top 14,Lyon,Théo WILLIAM,France,2ème ligne,1.97 m,113 kg,24 ans,2030.0,N/A,https://www.allrugby.com/joueurs/theo-william-9376.html,25/26,15,127%,0.0,0.0,1278.0
Top 14,Lyon,Antoine DÉLIANCE,France,3ème ligne,1.88 m,94 kg,20 ans,2028.0,N/A,https://www.allrugby.com/joueurs/antoine-deliance-17680.html,25/26,6,67%,0.0,0.0,287.0
Top 14,Lyon,Arno BOTHA,Afrique du sud,3ème ligne,1.94 m,110 kg,34 ans,2027.0,N/A,https://www.allrugby.com/joueurs/arno-botha-6204.html,25/26,17,82%,1.0,5.0,912.0
Top 14,Lyon,Beka SAGINADZE,Géorgie,3ème ligne,1.96 m,115 kg,28 ans,2027.0,N/A,https://www.allrugby.com/joueurs/beka-saghinadze-6738.html,25/26,27,41%,2.0,10.0,1423.0
Top 14,Lyon,Beka SHVANGIRADZE,Géorgie,3ème ligne,1.88 m,101 kg,23 ans,2028.0,N/A,https://www.allrugby.com/joueurs/beka-shvangiradze-10665.html,25/26,16,31%,2.0,10.0,1033.0
Top 14,Lyon,Dylan CRETIN,France,3ème ligne,2.00 m,107 kg,28 ans,2028.0,N/A,https://www.allrugby.com/joueurs/dylan-cretin-4846.html,25/26,12,125%,6.0,30.0,2118.0
Top 14,Lyon,Liam ALLEN,Nouvelle-Zélande,3ème ligne,1.90 m,103 kg,26 ans,2027.0,N/A,https://www.allrugby.com/joueurs/liam-allen-11552.html,25/26,18,61%,2.0,10.0,560.0
Top 14,Lyon,Lilian BARET,France,3ème ligne,1.94 m,105 kg,18 ans,2027.0,N/A,https://www.allrugby.com/joueurs/lilian-baret-17835.html,25/26,5,40%,1.0,5.0,302.0
Top 14,Lyon,Maxime GOUZOU,France,3ème ligne,1.91 m,108 kg,26 ans,2027.0,N/A,https://www.allrugby.com/joueurs/maxime-gouzou-7431.html,25/26,4,50%,0.0,3.0,289.0
Top 14,Lyon,Sam SIMMONDS,Angleterre,3ème ligne,1.82 m,111 kg,32 ans,2028.0,N/A,https://www.allrugby.com/joueurs/sam-simmonds-5634.html,25/26,21,133%,5.0,28.0,816.0
Top 14,Lyon,Baptiste COUILLOUD,France,Mêlée,1.72 m,83 kg,30 ans,2031.0,N/A,https://www.allrugby.com/joueurs/baptiste-couilloud-4362.html,25/26,7,71%,4.0,20.0,459.0
Top 14,Lyon,Charlie CASSANG,France,Mêlée,1.68 m,94 kg,31 ans,2028.0,N/A,https://www.allrugby.com/joueurs/charlie-cassang-3425.html,25/26,12,158%,7.0,41.0,1365.0
Top 14,Lyon,Esteban GONZALEZ,France,Mêlée,1.75 m,82 kg,20 ans,2030.0,N/A,https://www.allrugby.com/joueurs/esteban-gonzalez-17045.html,25/26,15,47%,9.0,49.0,396.0
Top 14,Lyon,Léo BERDEU,France,Ouverture,1.97 m,99 kg,27 ans,2028.0,N/A,https://www.allrugby.com/joueurs/leo-berdeu-5217.html,25/26,15,87%,2.0,134.0,587.0
Top 14,Lyon,Martin MÉLIANDE,France,Ouverture,1.91 m,89 kg,25 ans,2029.0,N/A,https://www.allrugby.com/joueurs/martin-meliande-12154.html,25/26,15,87%,1.0,98.0,1135.0
Top 14,Lyon,Paco MAZOYER,France,Ouverture,1.87 m,86 kg,20 ans,N/A,N/A,https://www.allrugby.com/joueurs/paco-mazoyer-17834.html,25/26,3,33%,0.0,0.0,74.0
Top 14,Lyon,Paddy JACKSON,Irlande,Ouverture,1.84 m,93 kg,33 ans,2027.0,N/A,https://www.allrugby.com/joueurs/paddy-jackson-2147.html,25/26,15,53%,0.0,63.0,503.0
Top 14,Lyon,Alfred PARISIEN,France,Centre,1.78 m,89 kg,26 ans,2029.0,N/A,https://www.allrugby.com/joueurs/alfred-parisien-10749.html,25/26,17,65%,3.0,15.0,1119.0
Top 14,Lyon,Dorian DIABOU,France,Centre,1.93 m,106 kg,19 ans,2027.0,N/A,https://www.allrugby.com/joueurs/dorian-diabou-17836.html,25/26,1,100%,0.0,0.0,110.0
Top 14,Lyon,Iosefo MASI,Fidji,Centre,1.93 m,96 kg,29 ans,2028.0,N/A,https://www.allrugby.com/joueurs/iosefo-masi-14469.html,25/26,20,25%,5.0,25.0,419.0
Top 14,Lyon,Josiah MARAKU,Nouvelle-Zélande,Centre,1.84 m,93 kg,25 ans,2029.0,N/A,https://www.allrugby.com/joueurs/josiah-maraku-12490.html,25/26,18,61%,2.0,10.0,593.0
Top 14,Lyon,Théo MILLET,France,Centre,1.84 m,97 kg,28 ans,2030.0,N/A,https://www.allrugby.com/joueurs/theo-millet-3587.html,25/26,31,58%,2.0,10.0,1756.0
Top 14,Lyon,Thibaut REGARD,France,Centre,1.84 m,97 kg,32 ans,2027.0,N/A,https://www.allrugby.com/joueurs/thibaut-regard-1501.html,25/26,5,100%,0.0,0.0,276.0
Top 14,Lyon,Arthur MATHIRON,France,Ailier,1.81 m,97 kg,24 ans,2029.0,N/A,https://www.allrugby.com/joueurs/arthur-mathiron-11787.html,25/26,16,44%,2.0,10.0,875.0
Top 14,Lyon,Charly MIGNOT,France,Ailier,1.79 m,82 kg,20 ans,2029.0,N/A,https://www.allrugby.com/joueurs/charly-mignot-17838.html,25/26,2,50%,0.0,0.0,70.0
Top 14,Lyon,Ethan DUMORTIER,France,Ailier,1.87 m,96 kg,25 ans,2029.0,N/A,https://www.allrugby.com/joueurs/ethan-dumortier-7670.html,25/26,19,121%,7.0,38.0,703.0
Top 14,Lyon,Jiuta WAINIQOLO,Fidji,Ailier,1.87 m,94 kg,26 ans,2029.0,N/A,https://www.allrugby.com/joueurs/jiuta-wainiqolo-11745.html,25/26,18,122%,20.0,100.0,3071.0
Top 14,Lyon,Monty IOANE,Australie,Ailier,1.77 m,95 kg,31 ans,2028.0,N/A,https://www.allrugby.com/joueurs/monty-ioane-2446.html,25/26,26,108%,9.0,45.0,1605.0
Top 14,Lyon,Vincent RATTEZ,France,Ailier,1.85 m,85 kg,35 ans,2026.0,N/A,https://www.allrugby.com/joueurs/vincent-rattez-1466.html,25/26,3,133%,0.0,0.0,116.0
Top 14,Lyon,Alexandre TCHAPTCHET,France,Arrière,1.66 m,82 kg,24 ans,2028.0,N/A,https://www.allrugby.com/joueurs/alexandre-tchaptchet-9835.html,25/26,13,62%,1.0,5.0,509.0
Top 14,Lyon,Gabin LORRE,France,Arrière,1.87 m,77 kg,24 ans,2029.0,N/A,https://www.allrugby.com/joueurs/gabin-lorre-10916.html,25/26,11,118%,4.0,32.0,937.0
Top 14,La Rochelle,Aleksandre KUNTELIA,Géorgie,Pilier,1.94 m,135 kg,23 ans,2029.0,N/A,https://www.allrugby.com/joueurs/aleksandre-kuntelia-11766.html,25/26,42,24%,2.0,10.0,1874.0
Top 14,La Rochelle,Alexandre KADDOURI,France,Pilier,1.93 m,112 kg,21 ans,2029.0,N/A,https://www.allrugby.com/joueurs/alexandre-kaddouri-13460.html,25/26,25,28%,0.0,0.0,592.0
Top 14,La Rochelle,Christian LUAKI,France,Pilier,1.88 m,119 kg,22 ans,N/A,N/A,https://www.allrugby.com/joueurs/christian-luaki-18103.html,25/26,12,8%,0.0,0.0,162.0
Top 14,La Rochelle,Gael GALVÁN,Argentine,Pilier,1.86 m,150 kg,20 ans,2028.0,N/A,https://www.allrugby.com/joueurs/gael-galvan-17399.html,25/26,1,100%,0.0,0.0,24.0
Top 14,La Rochelle,Joel SCLAVI,Argentine,Pilier,1.88 m,137 kg,33 ans,2026.0,N/A,https://www.allrugby.com/joueurs/joel-sclavi-4428.html,25/26,10,60%,2.0,10.0,572.0
Top 14,La Rochelle,Karl SORIN,France,Pilier,1.90 m,133 kg,22 ans,2027.0,N/A,https://www.allrugby.com/joueurs/karl-sorin-14166.html,25/26,17,53%,0.0,0.0,278.0
Top 14,La Rochelle,Louis PENVERNE,France,Pilier,1.84 m,116 kg,24 ans,2029.0,N/A,https://www.allrugby.com/joueurs/louis-penverne-12229.html,25/26,20,15%,0.0,0.0,408.0
Top 14,La Rochelle,Reda WARDI,France,Pilier,1.90 m,106 kg,31 ans,2027.0,N/A,https://www.allrugby.com/joueurs/reda-wardi-4286.html,25/26,38,45%,1.0,5.0,752.0
Top 14,La Rochelle,Upaleto FEAO,Tonga,Pilier,-,-,20 ans,2028.0,N/A,https://www.allrugby.com/joueurs/upaleto-feao-17173.html,25/26,3,200%,0.0,0.0,191.0
Top 14,La Rochelle,Gabin GARAULT,France,Talonneur,1.83 m,110 kg,19 ans,2028.0,N/A,https://www.allrugby.com/joueurs/gabin-garault-17169.html,25/26,10,50%,8.0,40.0,415.0
Top 14,La Rochelle,Nika SUTIDZE,Géorgie,Talonneur,1.82 m,99 kg,21 ans,2029.0,N/A,https://www.allrugby.com/joueurs/nika-sutidze-13788.html,25/26,29,17%,3.0,15.0,476.0
Top 14,La Rochelle,Pierre BOURGARIT,France,Talonneur,1.89 m,103 kg,28 ans,2030.0,N/A,https://www.allrugby.com/joueurs/pierre-bourgarit-5178.html,25/26,10,30%,1.0,5.0,188.0
Top 14,La Rochelle,Quentin LESPIAUCQ,France,Talonneur,1.78 m,106 kg,32 ans,2028.0,N/A,https://www.allrugby.com/joueurs/quentin-lespiaucq-2443.html,25/26,15,53%,5.0,25.0,383.0
Top 14,La Rochelle,Tolu LATU,Tonga,Talonneur,1.81 m,120 kg,33 ans,2028.0,N/A,https://www.allrugby.com/joueurs/tolu-latu-5010.html,25/26,12,150%,2.0,10.0,1315.0
Top 14,La Rochelle,Charles KANTÉ-SAMBA,France,2ème ligne,2.01 m,110 kg,20 ans,2029.0,N/A,https://www.allrugby.com/joueurs/charles-kante-samba-16880.html,25/26,28,39%,0.0,0.0,1962.0
Top 14,La Rochelle,Kane DOUGLAS,Australie,2ème ligne,2.06 m,122 kg,37 ans,2027.0,N/A,https://www.allrugby.com/joueurs/kane-douglas-2696.html,25/26,10,60%,0.0,3.0,647.0
Top 14,La Rochelle,Kirill FRAINDT,Russie,2ème ligne,1.99 m,98 kg,20 ans,2029.0,N/A,https://www.allrugby.com/joueurs/kirill-fraindt-21567.html,25/26,18,39%,0.0,0.0,482.0
Top 14,La Rochelle,Simon HUCHET,France,2ème ligne,1.97 m,105 kg,22 ans,2026.0,N/A,https://www.allrugby.com/joueurs/simon-huchet-14766.html,25/26,6,17%,0.0,0.0,135.0
Top 14,La Rochelle,Thomas LAVAULT,France,2ème ligne,1.95 m,108 kg,28 ans,2029.0,N/A,https://www.allrugby.com/joueurs/thomas-lavault-6951.html,25/26,26,35%,1.0,5.0,1184.0
Top 14,La Rochelle,Ultan DILLANE,Irlande,2ème ligne,1.96 m,111 kg,32 ans,2027.0,N/A,https://www.allrugby.com/joueurs/ultan-dillane-4095.html,25/26,8,75%,2.0,10.0,433.0
Top 14,La Rochelle,Watisoni WAQANISARAVI,Fidji,2ème ligne,1.92 m,122 kg,24 ans,2027.0,JOKER (8),https://www.allrugby.com/joueurs/watisoni-waqanisaravi-22281.html,25/26,5,40%,0.0,0.0,97.0
Top 14,La Rochelle,Will SKELTON,Nouvelle-Zélande,2ème ligne,2.07 m,145 kg,35 ans,2028.0,N/A,https://www.allrugby.com/joueurs/will-skelton-3888.html,25/26,8,63%,2.0,10.0,454.0
Top 14,La Rochelle,Andy TIMO,France,3ème ligne,1.88 m,100 kg,23 ans,2029.0,JOKER (8),https://www.allrugby.com/joueurs/andy-timo-13856.html,25/26,16,13%,2.0,10.0,767.0
